old_file,abstract
1801_08829_ieee_shonan.tex," Symbol emergence through a robot's own interactive exploration of the world without human intervention has been investigated now for several decades. However, methods that enable a machine to form symbol systems in a robust bottom-up manner are still missing. Clearly this shows that we still do not have an appropriate computational understanding that explains symbol emergence in biological and artificial systems. Over the years it became more and more clear that symbol emergence has to be posed as a multi-facetted problem. Therefore, we will first review the history of the symbol emergence problem in different fields showing their mutual relations. Then we will describe recent work and approaches to solve this problem with the aim of providing an integrative and comprehensive overview of symbol emergence for future research. "
1801_03164_abstract.tex," In this paper, we present \system, a parallel anomaly dataset generator. We discuss its design and provide brief experimental results demonstrating its usefulness in improving the classification correctness of LSTM-AD, a state-of-the-art anomaly detection model. "
1801_09613_Euler_problem_MartynchukDullinEfstathiouWaalkens.tex,"  The problem of two fixed centers was introduced by Euler as early as in 1760. It plays an important role both in celestial mechanics and in the microscopic world. In the present paper we study the spatial  problem in the case of arbitrary (both positive and negative) strengths of the centers. Combining techniques from scattering theory and Liouville integrability,  we show that this spatial problem has  topologically non-trivial scattering dynamics, which we identify as scattering monodromy.  The approach that we introduce in this paper applies more generally  to scattering systems that are integrable in the Liouville sense.\\  %Our approach is based on techniques from the theory of Liouville integrable systems and scattering theory.   -2mm  \\  Keywords: Action-angle coordinates; Hamiltonian systems; Liouville integrability; Scattering map; Scattering monodromy. "
1801_02727_gapsdscuti.tex,{}{}{}{}
1801_01211_RMF-revised.tex," \bf Abstract: We study the generation of an electromagnetic current in monolayer graphene immersed in a weak perpendicular magnetic field and radiated with linearly polarized monochromatic light. Such a current emits Bremsstrahlung radiation with the same amplitude above and below the plane of the sample, in the latter case consistent with the small amount of light absorption in the material. This mechanism could be an important contribution for the reflexion of light phenomenon in graphene.   \bf Resumen: Estudiamos la generaci \'on de una corriente electromagn \'etica en una monocapa de grafeno inmersa en un campo magn \'etico d \'ebil perpendicular y radiada con luz monocrom \'atica. Esta corriente emite radiaci \'on de Bremsstrahlung con la misma amplitud por arriba y abajo del plano de la muestra, en el \'ultimo caso consistente con la peque \~na cantidad de absorci \'on de luz en el material. Este mecanismo puede ser una contribuci \'on importante para el fen \'omeno de reflexi \'on de luz en grafeno. "
1801_04867_MousleyRussell_Morse_boundary_HHG_final.tex,"\abstract{We generalize a result of Paulin on the Gromov boundary of hyperbolic groups to the Morse boundary of proper, maximal hierarchically hyperbolic spaces admitting cocompact group actions by isometries. Namely we show that if the Morse boundaries of two such spaces each contain at least three points, then the spaces are quasi-isometric if and only if there exists a 2--stable, quasi-m\""obius homeomorphism between their Morse boundaries. Our result extends a recent result of Charney--Murray, who prove such a classification for CAT(0) groups, and is new for mapping class groups and the fundamental groups of $3$--manifolds without Nil or Sol components.}"
1801_09589_main.tex," Subnetwork extraction using community detection methods is commonly used to study the brain's modular structure. Recent studies indicated that certain brain regions are known to interact with multiple subnetworks. However, most existing methods are mainly for non-overlapping subnetwork extraction. In this paper, we present an approach for overlapping brain subnetwork extraction using cliques, which we defined as co-activated node groups performing multiple tasks. We proposed a multisource subnetwork extraction approach based on the co-activated clique , which (1) uses task co-activation and task connectivity strength information for clique identification, (2) automatically detects cliques of different sizes having more neuroscientific justifications, and (3) shares the subnetwork membership, derived from a fusion of rest and task data, among the nodes within a clique for overlapping subnetwork extraction. On real data, compared to the commonly used overlapping community detection techniques, we showed that our approach improved subnetwork extraction in terms of group-level and subject-wise reproducibility. We also showed that our multisource approach identified subnetwork overlaps within brain regions that matched well with hubs defined using functional and anatomical information, which enables us to study the interactions between the subnetworks and how hubs play their role in information flow across different subnetworks. We further demonstrated that the assignments of interacting/individual nodes using our approach correspond with the posterior probability derived independently from our multimodal random walker based approach. Keywords: Clique, Overlapping Brain Subnetwork Extraction, Multisource Fusion, Functional Connectivity, Hypergraph "
1801_01822_basal_ganglia1.tex," Parkinsonism leads to various electrophysiological changes in the basal ganglia-thal \-amo \-cort \-ical system (BGTCS), often including elevated discharge rates of the subthalamic nucleus (STN) and the output nuclei, and reduced activity of the globus pallidus external segment (GPe). These rate changes have been explained qualitatively in terms of the direct/indirect pathway model, involving projections of distinct striatal populations to the output nuclei and GPe. Although these populations partly overlap, evidence suggests dopamine depletion differentially affects cortico-striato-pallidal connection strengths to the two pallidal segments. Dopamine loss may also decrease the striatal signal-to-noise ratio, reducing both corticostriatal coupling and striatal firing thresholds. Additionally, nigrostriatal degeneration may cause secondary changes including weakened lateral inhibition in the GPe, and mesocortical dopamine loss may decrease intracortical excitation and especially inhibition. Here a mean-field model of the BGTCS is presented with structure and parameter estimates closely based on physiology and anatomy. Changes in model rates due to the possible effects of dopamine loss listed above are compared with experiment. Our results suggest that a stronger indirect pathway, possibly combined with a weakened direct pathway, is compatible with empirical evidence. However, altered corticostriatal connection strengths are probably not solely responsible for substantially increased STN activity often found. A lower STN firing threshold, weaker intracortical inhibition, and stronger striato-GPe inhibition help explain the relatively large increase in STN rate. Reduced GPe-GPe inhibition and a lower GPe firing threshold can account for the comparatively small decrease in GPe rate frequently observed. Changes in cortex, GPe, and STN help normalize the cortical rate, also in accord with experiments. The model integrates the basal ganglia into a unified framework along with an existing thalamocortical model that already accounts for a wide range of electrophysiological phenomena. A companion paper discusses the dynamics and oscillations of this combined system. "
1801_06223_ms_pfvv.tex,"\abstract{ A range of astronomical data indicates that ancient  supernovae created the galactic environment of the Sun and sculpted  the physical properties of the interstellar medium near the  heliosphere. In this paper we review the characteristics of the  local interstellar medium that have been affected by supernovae.  The kinematics, magnetic field, elemental abundances, and  configuration of the nearest interstellar material support the view  that the Sun is at the edge of the Loop I superbubble, which has  merged into the low density Local Bubble. The energy source for the  higher temperature X-ray emitting plasma pervading the Local Bubble  is uncertain. Winds from massive stars and nearby supernovae,  perhaps from the Sco-Cen Association, may have contributed  radioisotopes found in the geologic record and galactic cosmic ray  population. Nested supernova shells in the Orion and Sco-Cen  regions suggest spatially distinct sites of episodic star formation.  The heliosphere properties vary with the pressure of the surrounding  interstellar cloud. A nearby supernova would modify this pressure   equilibrium and thereby severely disrupt the heliosphere as well  as the local interstellar medium. }"
1801_10206.tex," For a stationary spacetime metric, black holes are spatial regions which disturbances may not propagate out of. In our previous work an existence and regularity theorem was proven for black holes in two space dimensions, in the case where the boundary of the ergoregion is a simple closed curve surrounding a singularity. In this paper we study the case of an annular ergoregion, whose boundary has two components. "
1801_08275_actamat_drx_04a.tex," %% Text of abstract Dynamic recrystallization (DRX) is often observed in conjunction with adiabatic shear banding (ASB) in polycrystalline materials. The recrystallized nanograins in the shear band have few dislocations compared to the material outside of the shear band. In this paper, we reformulate the recently-developed Langer-Bouchbinder-Lookman (LBL) continuum theory of polycrystalline plasticity and include the creation of grain boundaries. While the shear-banding instability emerges because thermal heating is faster than heat dissipation, recrystallization is interpreted as an entropic effect arising from the competition between dislocation creation and grain boundary formation. We show that our theory closely matches recent results in sheared ultrafine-grained titanium. The theory thus provides a thermodynamically consistent way to systematically describe the formation of shear bands and recrystallized grains therein. "
1801_09740_manuscript.tex," 	Reliable estimates of indirect economic losses arising from natural disasters are currently out of scientific reach. To address this problem, we propose a novel approach that combines a probabilistic physical damage catastrophe model with a new generation of macroeconomic agent-based models (ABMs). The ABM moves beyond the state of the art by exploiting large data sets from detailed national accounts, census data, and business information, etc., to simulate interactions of millions of agents representing each natural person or legal entity in a national economy. The catastrophe model introduces a copula approach to assess flood losses, considering spatial dependencies of the flood hazard. These loss estimates are used in a damage scenario generator that provides input for the ABM, which then estimates indirect economic losses due to the event. For the first time, we are able to link environmental and economic processes in a computer simulation at this level of detail. We show that moderate disasters induce comparably small but positive short- to medium-term, and negative long-term economic impacts. Large-scale events, however, trigger a pronounced negative economic response immediately after the event and in the long term, while exhibiting a temporary short- to medium-term economic boost. We identify winners and losers in different economic sectors, including the fiscal consequences for the government. We quantify the critical disaster size beyond which the resilience of an economy to rebuild reaches its limits. Our results might be relevant for the management of the consequences of systemic events due to climate change and other disasters. 	"
1801_05127_abstract.tex," Distributed graph algorithms that separately optimize for either the number of rounds used or the total number of messages sent have been studied extensively. However, algorithms simultaneously efficient with respect to both measures have been elusive for a long time. For example, only very recently was it shown that for Minimum Spanning Tree (MST), an optimal message and round complexity is achievable (up to polylog terms) by a single algorithm in the  model of communication. In this paper we provide algorithms that are simultaneously round-optimal with near-linear message complexities for a number of well-studied distributed optimization problems. Our algorithmic centerpiece is such a distributed algorithm that solves what we dub Part-Wise Aggregation : computing simple functions over each part of a graph partition. From this algorithm we derive round-optimal algorithms for MST, Approximate Min-Cut and Approximate Single Source Shortest Paths (SSSP), all with $O(m)$ message complexities. On general graphs all of our algorithms achieve a worst-case optimal $O(D+\sqrt n)$ round complexities and $O(m)$ message complexities.  Furthermore, our algorithms require even fewer rounds on many widely-studied classes of graphs, namely planar, genus-bounded, treewidth-bounded and pathwidth-bounded graphs. For these graphs our algorithms require an optimal $O(D)$ rounds and $O(m)$ messages. Our results are the first instance of distributed algorithms with $O(m)$ message complexities for Approximate Min-Cut and Approximate SSSP. Moreover, our algorithms are the first algorithms for any of these problems that beat the general graph round lower bound of $\Omega(D + n)$ on graph families of interest and simultaneously achieve an $O(m)$ message complexity. %Given the ubiquity of Part-Wise Aggregation, we believe our algorithms for this basic algorithmic primitive will find further uses for simultaneously round- and message-efficient algorithms. I'm not sure that this is all that cogent at this point since PA is something we introduce. "
1801_01819.tex," In this paper, we study twisted arithmetic divisors on the modular curve $\mathcal X_0(N)$ with $N$ square-free. For each pair $(\Delta, r)$ where $\Delta >0$ and $\Delta \equiv r^2 \mod 4N$ , we constructed a twisted arithmetic theta function $\phi_{\Delta, r}(\tau)$ which is a generating function of arithmetic twisted Heegner divisors. We prove the modularity of $\phi_{\Delta, r}(\tau)$ , along the way, we also identify the arithmetic pairing  $\phi_{\omega_N \rangle$  with special value of some Eisenstein series, where $\omega_N$ is a normalized metric Hodge line bundle. "
1801_00718_main.tex," 		In this work, methods to detect one or several change points in multivariate time series are reviewed. 		They include retrospective (off-line) procedure such as maximum likelihood estimation, regression, kernel methods, etc. 		In this large area of research, applications are numerous and diverse; many different models and operational constraints (on precision, complexity,...) exist. 		A formal framework for change point detection is introduced to give sens to this significant body of work. 		Precisely, all methods are described as a collection of three elements: a cost function, a search method and a constraint on the number of changes to detect. 		For a given method, we detail the assumed signal model, the associated algorithm, theoretical guarantees (if any) and the application domain. 		This approach is intended to facilitate prototyping of change point detection methods: for a given segmentation task, one can appropriately choose among the described elements to design an algorithm. 	"
1801_07365_egpaper_for_review.tex," Many state-of-the-art computer vision algorithms use large scale convolutional neural networks (CNNs) as basic building blocks. These CNNs are known for their huge number of parameters, high redundancy in weights, and tremendous computing resource consumptions. This paper presents a learning algorithm to simplify and speed up these CNNs. Specifically, we introduce a ``try-and-learn"" algorithm to train pruning agents that remove unnecessary CNN filters in a data-driven way. With the help of a novel reward function, our agents removes a significant number of filters in CNNs while maintaining performance at a desired level. Moreover, this method provides an easy control of the tradeoff between network performance and its scale. Performance of our algorithm is validated with comprehensive pruning experiments on several popular CNNs for visual recognition and semantic segmentation tasks. "
1801_00497_Bayes.tex," Magnetic tunnel junctions (MTJ's) with low barrier magnets have been used to implement random number generators (RNG's) and it has recently been shown that such an MTJ connected to the drain of a conventional transistor provides a three-terminal tunable RNG or a  $p$ -bit. In this letter we show how this $p$ -bit can be used to build a $p$ -circuit that emulates a Bayesian network (BN), such that the correlations in real world variables can be obtained from electrical measurements on the corresponding circuit nodes. The $p$ -circuit design proceeds in two steps: the BN is first translated into a behavioral model, called Probabilistic Spin Logic (PSL), defined by dimensionless biasing (h) and interconnection (J) coefficients, which are then translated into electronic circuit elements. As a benchmark example, we mimic a family tree of three generations and show that the genetic relatedness calculated from a SPICE-compatible circuit simulator matches well-known results. "
1801_09391_mmWave_PPP_two.tex," Millimeter wave offers a sensible solution to the capacity crunch faced by 5G wireless communications. This paper comprehensively studies physical layer security in a multi-input single-output (MISO) millimeter wave system where multiple single-antenna eavesdroppers are randomly located. Concerning the specific propagation characteristics of millimeter wave, we investigate two secure transmission schemes, namely maximum ratio transmitting (MRT) beamforming and artificial noise (AN) beamforming. Specifically, we first derive closed-form expressions of the connection probability for both schemes. We then analyze the secrecy outage probability (SOP) in both non-colluding eavesdroppers and colluding eavesdroppers scenarios. Also, we maximize the secrecy throughput under a SOP constraint, and obtain optimal transmission parameters, especially the power allocation between AN and the information signal for AN beamforming. Numerical results are provided to verify our theoretical analysis. We observe that the density of eavesdroppers, the spatially resolvable paths of the destination and eavesdroppers all contribute to the secrecy performance and the parameter design of millimeter wave systems. "
1801_08038_mech_annealing_high_temp_arxiv.tex," Non-equilibrium molecular dynamics simulations are performed to investigate the dynamic behavior of three-dimensional binary glasses prepared via an instantaneous quench across the glass transition. We found that with increasing strain amplitude up to a critical value, the potential energy approaches lower minima in steady state, whereas the amplitude of shear stress oscillations becomes larger. Below the yielding transition, the storage modulus dominates the mechanical response, and the gradual decay of the potential energy over consecutive cycles is accompanied by reduction in size of transient clusters of atoms with large nonaffine displacements. In contrast, above the yield strain, the loss modulus increases and the system settles at a higher level of potential energy due to formation of a system-spanning shear band after a number of transient cycles.  \vskip 0.5in Keywords: glasses, deformation, temperature, strain amplitude, molecular dynamics simulations "
1801_05192_lcws-SUSYProd-proc.tex," \noindent For the search for electroweak particles in the Minimal Supersymmetric Standard Model (MSSM) as well as for future precision analyses of these particles an accurate knowledge of their production and decay properties is mandatory. We review the evaluation of the cross sections for the chargino, neutralino and scalar lepton production  at $e^+e^-$ colliders in the MSSM with complex parameters (cMSSM). The evaluation is based on a full one-loop calculation of the various production mechanisms, including soft and hard photon radiation.  The dependence of the chargino/neutralino/slepton cross sections on the relevant  cMSSM parameters is analyzed numerically. We find sizable contributions to many production cross sections. They amount roughly $\pm 15\,\%$ of the tree-level results, but can go up to $\pm 40\,\%$ or higher in extreme cases. Also the complex phase dependence of the one-loop corrections was found non-negligible. The full one-loop contributions are thus crucial for physics analyses at a future linear $e^+e^-$ collider such as the ILC or CLIC. "
1801_04363_KT_MS_Main_ver01.tex," We propose a simple and effective method for designing approximation formulas for weighted analytic functions. We consider spaces of such functions according to weight functions expressing the decay properties of the functions. Then, we adopt the minimum worst error of the  $n$ -point approximation formulas in each space for characterizing the optimal sampling points for the approximation. In order to obtain approximately optimal sampling points, we consider minimization of a discrete energy related to the minimum worst error. Consequently, we obtain an approximation formula and its theoretical error estimate in each space. In addition, from some numerical experiments, we observe that the formula generated by the proposed method outperforms the corresponding formula derived with sinc approximation, which is near optimal in each space. "
1801_06890_Aging_Resub_arXiv.tex," This paper derives and discusses the configuration-space Langevin equation describing a physically aging R-simple system and the corresponding Smoluchowski equation. Externally controlled thermodynamic variables like temperature, density, pressure enter the description via the single parameter $\Teq/T$ in which $T$ is the bath temperature and $\Teq$ is the ``systemic'' temperature defined at any time $t$ as the thermodynamic equilibrium temperature of the state point with density $\rho(t)$ and potential energy $U(t)$ . In equilibrium $\Teq\cong T$ with fluctuations that vanish in the thermodynamic limit. In contrast to Tool's fictive temperature and other effective temperatures in glass science, the systemic temperature is defined for any configuration with a well-defined density, even if it is not in any sense close to equilibrium. Density and systemic temperature define an aging phase diagram in which the aging system traces out a curve. Predictions are discussed for aging following various density-temperature and pressure-temperature jumps from one equilibrium state to another, as well as for a few other scenarios. The proposed theory implies that R-simple glass-forming liquids are characterized by a dynamic Prigogine-Defay ratio of unity. "
1801_00136_CoSnS_Arc.tex," Very recently, the half-metallic compound Co $_3$ Sn $_2$ S $_2$ was predicted to be a magnetic WSM with Weyl points only 60 meV above the Fermi level ( $E_F$ ). Owing to the low charge carrier density and large Berry curvature induced, Co $_3$ Sn $_2$ S $_2$ possesses both a large anomalous Hall conductivity (AHC) and a large anomalous Hall angle (AHA), which provide strong evidence for the existence of Weyl points in Co $_3$ Sn $_2$ S $_2$ . In this work, we theoretically studied the surface topological feature of Co $_3$ Sn $_2$ S $_2$ and its counterpart Co $_3$ Sn $_2$ Se $_2$ . By cleaving the sample at the weak Sn--S/Se bonds, one can achieve two different surfaces terminated with Sn and S/Se atoms, respectively. The resulting Fermi arc related states can range from the energy of the Weyl points to $E_F$ --0.1 eV in the Sn-terminated surface. Therefore, it should be possible to observe the Fermi arcs in angle-resolved photoemission spectroscopy (ARPES) measurements. Furthermore, in order to simulate quasiparticle interference (QPI) in scanning tunneling microscopy (STM) measurements, we also calculated the joint density of states (JDOS), which revealed that the QPI patterns arising from Fermi arc related scatterings are clearly visible for both terminals. This work would be helpful for a comprehensive understanding of the topological properties of these two magnetic WSMs and further ARPES and STM measurements. "
1801_09446_Main.tex," The recent GW170817 measurement favors the simplest dark energy models, such as a single scalar field. Quintessence models can be classified in two classes, freezing and thawing, depending on whether the equation of state decreases towards $-1$ or departs from it. In this paper we put observational constraints on the parameters governing the equations of state of tracking freezing, scaling freezing and thawing models using updated data, from the Planck 2015 release, joint light-curve analysis and baryonic acoustic oscillations. Because of the current tensions on the value of the Hubble parameter $H_0$ , unlike previous authors, we let this parameter vary, which modifies significantly the results. Finally, we also derive constraints on neutrino masses in each of these scenarios. "
1801_08284_WWW2018.tex," 	Online news recommender systems aim to address the information explosion of news and make personalized recommendation for users. 	In general, news language is highly condensed, full of knowledge entities and common sense. 	However, existing methods are unaware of such external knowledge and cannot fully discover latent knowledge-level connections among news. 	The recommended results for a user are consequently limited to simple patterns and cannot be extended reasonably. 	%Moreover, news recommendation also faces the challenges of high time-sensitivity of news and dynamic diversity of users' interests. 	To solve the above problem, in this paper, we propose a deep knowledge-aware network (DKN) that incorporates knowledge graph representation into news recommendation. 	DKN is a content-based deep recommendation framework for click-through rate prediction. 	The key component of DKN is a multi-channel and word-entity-aligned knowledge-aware convolutional neural network (KCNN) that fuses semantic-level and knowledge-level representations of news. 	KCNN treats words and entities as multiple channels, and explicitly keeps their alignment relationship during convolution. 	In addition, to address users' diverse interests, we also design an attention module in DKN to dynamically aggregate a user's history with respect to current candidate news. 	Through extensive experiments on a real online news platform, we demonstrate that DKN achieves substantial gains over state-of-the-art deep recommendation models. 	%We also validate the efficacy of the usage of knowledge in DKN. "
1801_10387_comp-ah.tex," 	We investigate the relative computability of exchangeable binary relational data when presented in terms of the distribution of an invariant measure on graphs, or as 	a graphon in either $L^1$ or the cut distance. 	We establish basic computable equivalences, and show that $L^1$ representations contain fundamentally more computable information than the other representations, but that $0'$ suffices to move between computable such representations. We show that $0'$ is necessary in general, but that in the case of random-free graphons, no oracle is necessary. We also provide an example of an $L^1$ -computable random-free graphon that is not weakly isomorphic to any graphon with an a.e. \ continuous version. "
1801_09816_version09.tex, We introduce a new and robust method for characterizing spatially and temporally heterogeneous behavior within a system based on the evolution of dynamic fuctuations once averaged over different space lengths and time scales. We apply it to investigate the dynamics in two canonical systems as the glass transition is approached: a simulated Lennard-Jones glass-former and a real dense colloidal suspensions. We find that in both cases the onset of glassines is marked by spatially localized dynamic fluctuations originating in regions of correlated mobile particles. By removing the trivial system size dependence of the fluctuations we show that such regions contain tens to hundreds of particles for time scales corresponding to maximally non-Gaussian dynamics.
1801_09703_MultiPRL.tex,"  We study the fragmentation of a jet propagating in a dense  quark-gluon plasma.  %  Using a leading, double-logarithmic approximation in perturbative  QCD, we compute for the first time the effects of the medium on the  vacuum-like emissions.  %  We show that, due to the scatterings off the plasma, the in-medium  parton showers differ from the vacuum ones in two crucial aspects:  their phase-space is reduced and the first emission outside the  medium can violate angular ordering.  %  We compute the jet fragmentation function and find results in  qualitative agreement with measurements at the LHC. "
1801_08093_main.tex," Learning locomotion skills is a challenging problem. To generate realistic and smooth locomotion, existing methods use motion capture, finite state machines or morphology-specific knowledge to guide the motion generation algorithms. Deep reinforcement learning (DRL) is a promising approach for the automatic creation of locomotion control. Indeed, a standard benchmark for DRL is to automatically create a running controller for a biped character from a simple reward function duan2016benchmarking . Although several different DRL algorithms can successfully create a running controller, the resulting motions usually look nothing like a real runner. This paper takes a minimalist learning approach to the locomotion problem, without the use of motion examples, finite state machines, or morphology-specific knowledge. We introduce two modifications to the DRL approach that, when used together, produce locomotion behaviors that are symmetric, low-energy, and much closer to that of a real person. First, we introduce a new term to the loss function (not the reward function) that encourages symmetric actions. Second, we introduce a new curriculum learning method that provides modulated physical assistance to help the character with left/right balance and forward movement. The algorithm automatically computes appropriate assistance to the character and gradually relaxes this assistance, so that eventually the character learns to move entirely without help. Because our method does not make use of motion capture data, it can be applied to a variety of character morphologies. We demonstrate locomotion controllers for the lower half of a biped, a full humanoid, a quadruped, and a hexapod. Our results show that learned policies are able to produce symmetric, low-energy gaits. In addition, speed-appropriate gait patterns emerge without any guidance from motion examples or contact planning. "
1801_01127_HF_v4.tex," Self-learning Monte Carlo (SLMC) method is a general algorithm to speedup MC simulations. Its efficiency has been demonstrated in various systems by introducing an effective model to propose global moves in the configuration space. In this paper, we show that deep neural networks can be naturally incorporated into SLMC, and without any prior knowledge, can accurately learn the original model accurately and efficiently. Demonstrated in quantum impurity models, we reduce the complexity for a local update from $ O(\beta^2) $ in Hirsch-Fye algorithm to $ O(\beta \log \beta) $ , which is a significant speedup especially for systems at low temperatures. "
1801_08781_2017FTGal.tex," Models of the very early universe, including inflationary models, are argued to produce varying universe domains with different values of fundamental constants and cosmic parameters. Using the cosmological hydrodynamical simulation code from the \eagle collaboration, we investigate the effect of the cosmological constant on the formation of galaxies and stars. We simulate universes with values of the cosmological constant ranging from $\Lambda = 0$ to $\Lambda_0 \times 300$ , where $\Lambda_0$ is the value of the cosmological constant in our Universe. Because the global star formation rate in our Universe peaks at $t = 3.5$ Gyr, before the onset of accelerating expansion, increases in $\Lambda$ of even an order of magnitude have only a small effect on the star formation history and efficiency of the universe. We use our simulations to predict the observed value of the cosmological constant, given a measure of the multiverse. Whether the cosmological constant is successfully predicted depends crucially on the measure. The impact of the cosmological constant on the formation of structure in the universe is not a sharp enough function of $\Lambda$ to explain its observed value alone. "
1801_09108_DNNCRF_Arxiv.tex," %  Supervised discriminative learning has been one of the leading methodologies for advancing research in visual recognition. One of the major difficulties in taking such an approach is collecting sufficient trustworthy labeled data for training. %Multimedia data like text, images and videos are being produced and shared at an unprecedented and accelerating pace in recent decades.  We propose a novel method for predicting image labels by fusing image content descriptors with the social media context of each image. An image uploaded to a social media site such as Flickr often has meaningful, associated information, such as comments and other images the user has uploaded, that is complementary to pixel content and helpful in predicting labels. Prediction challenges such as ImageNet~ imagenet_cvpr09 and MSCOCO~ LinMBHPRDZ:ECCV14 use only pixels, while other methods make predictions purely from social media context McAuleyECCV12 . Our method is based on a novel fully connected Conditional Random Field (CRF) framework, where each node is an image, and consists of two deep Convolutional Neural Networks (CNN) and one Recurrent Neural Network (RNN) that model both textual and visual node/image information. The edge weights of the CRF graph represent textual similarity and link-based metadata such as user sets and image groups. We model the CRF as an RNN for both learning and inference, and incorporate the weighted ranking loss and cross entropy loss into the CRF parameter optimization to handle the training data imbalance issue. Our proposed approach is evaluated on the MIR-9K dataset and experimentally outperforms current state-of-the-art approaches. "
1801_08912_ACC_2018v2.tex," We study the problem of collaboratively estimating the state of an LTI system monitored by a network of sensors, subject to the following important practical considerations: (i) certain sensors might be arbitrarily compromised by an adversary and (ii) the underlying communication graph governing the flow of information across sensors might be time-varying. We first analyze a scenario involving intermittent communication losses that preserve certain information flow patterns over bounded intervals of time. By equipping the sensors with adequate memory, we show that one can obtain a fully distributed, provably correct state estimation algorithm that accounts for arbitrary adversarial behavior, provided certain conditions are met by the network topology. We then argue that our approach can handle bounded communication delays as well. Next, we explore a case where each communication link stochastically drops packets based on an analog erasure channel model. For this setup, we propose state estimate update and information exchange rules, along with conditions on the network topology and packet drop probabilities, that guarantee mean-square stability despite arbitrary adversarial attacks. "
1801_04430_main.tex," We explore nonlinear transitions of polariton wavepackets, first, to a soliton and then to a standing wave polariton condensate in a multi-mode microwire system. At low polariton density we observe ballistic propagation of the multi-mode polariton wavepackets arising from the interference between different transverse modes. With increasing polariton density, the wavepackets transform into single mode bright solitons due to effects of both inter-modal and intra-modal polariton-polariton scattering. Further increase of the excitation density increases thermalisation speed leading to relaxation of the polariton density distribution in momentum space with the resultant formation of a non-equilibrium condensate manifested by a standing wave pattern across the whole sample. "
1801_07772_ijcnlp2017.tex," While neural machine translation (NMT) models  provide improved translation quality in an elegant, end-to-end  framework, it is less clear what they  learn about language.  Recent work has started evaluating the quality of vector representations learned by NMT models on morphological and syntactic tasks.  In this paper, we investigate the representations learned at different layers of NMT encoders. We train NMT systems on parallel data and use the trained %  models to extract features for training a classifier on two tasks: part-of-speech and semantic tagging. We then measure the performance of the classifier as a proxy to the quality of the original NMT model for the given task. Our quantitative analysis yields interesting insights regarding representation learning in NMT models. For instance, we find that higher layers are better at learning semantics while lower layers  tend to be better for part-of-speech tagging. We also observe little effect of the target language on source-side representations, especially with higher quality NMT models. Our code is available at \url{https://github.com/boknilev/nmt-repr-analysis.} "
1801_04860_31865_corr.tex,"\abstract{We investigate the star formation history and the dust attenuation in the galaxy merger Mrk848. Thanks to the multiwavelength photometry from the ultraviolet (UV) to the infrared (IR), and MaNGA's integral field spectroscopy, we are able to study this merger in a detailed way. We divide the whole merger into the core and tail regions, and fit both the optical spectrum and the multi-band spectral energy distribution (SED) to models to obtain the star formation properties for each region respectively. We find that the color excess of stars in the galaxy $E(B-V)_s^{\rm SED}$ measured with the multi-band SED fitting is consistent with that estimated both from the infrared excess (the ratio of IR to UV flux) and from the slope of the UV continuum. Furthermore, the reliability of the $E(B-V)_s^{\rm SED}$ is examined with a set of mock SEDs, showing that the dust attenuation of the stars can be well constrained by the UV-to-IR broadband SED fitting. The dust attenuation obtained from optical continuum $E(B-V)_s^{\rm spec}$ is only about half of $E(B-V)_s^{\rm spec$ to the $E(B-V)_g$ obtained from the Balmer decrement is consistent with the local value (around 0.5). The difference between the results from the UV-to-IR data and the optical data is consistent with the picture that younger stellar populations are attenuated by an extra dust component from the birth clouds compared to older stellar populations which are only attenuated by the diffuse dust.  Both with the UV-to-IR SED fitting and the spectral fitting, we find that there is a starburst younger than 100~Myr in one of the two core regions, consistent with the scenario that the interaction-induced gas inflow can enhance the star formation in the center of galaxies.} "
1801_03544_novak_proc_bgl2017.tex,"\abstract{Bose-Einstein correlations of identical hadrons reveal information about hadron creation from the strongly interacting matter formed in ultrarelativistic heavy ion collisions. The measurement of three-particle correlations may in particular shed light on hadron creation mechanisms beyond thermal/chaotic emission. In this paper we show the status of PHENIX measurements of three pion correlations as a function of momentum differences within the triplets. We analyze the shape of the correlation functions through the assumption of L\'evy sources and a proper treatment of the Coulomb interaction within the triplets. We measure the three-particle correlation strength ($\lambda_3$), which, together with the two-particle correlation strength $\lambda_2$, encodes information about hadron creation mechanisms. From a consistent analysis of two- and three-particle correlation strength we establish a new experimental measure of thermalization and coherence in the source. }"
1801_05564_ICITC-JOH.tex," We analyze socialbots active tweeting in relation to Juan Orlando Hern \em Botometer the recently re-elected president of Honduras. We find a clear bimodal separation between humans and bots, using  and its classifiers. Around one hundred separate communities of socialbots are identified and visualized, detected through the analysis of temporally coordinated retweets.  social network analysis, socialbots, elections, Spanish, Honduras "
1801_01156_elsarticle-template.tex," Most of the non-linear transceivers, which are based on Tomlinson Harashima (TH) precoding and have been proposed in the literature for two-way relay networks, assume perfect channel state information (CSI). In this paper, we propose a novel and robust TH precoding scheme for two-way relay networks with multiple antennas at the transceiver and the relay nodes. We assume imperfect CSI and that the channel uncertainty is bounded by a spherical region. Furthermore, we consider the sum of the mean square error as the objective function, under a limited power constraint for transceiver and relay nodes. Simulations are provided to evaluate the performance and to validate the efficiency of the proposed scheme. "
